Date/Time,THERMAL ZONE 1 THERMAL ZONE:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 2 THERMAL ZONE:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 3 THERMAL ZONE:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 4 THERMAL ZONE:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 5 THERMAL ZONE:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 6 THERMAL ZONE:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 1 THERMAL ZONE:AFN Zone Infiltration Air Change Rate [ach](Hourly),THERMAL ZONE 2 THERMAL ZONE:AFN Zone Infiltration Air Change Rate [ach](Hourly),THERMAL ZONE 3 THERMAL ZONE:AFN Zone Infiltration Air Change Rate [ach](Hourly),THERMAL ZONE 4 THERMAL ZONE:AFN Zone Infiltration Air Change Rate [ach](Hourly),THERMAL ZONE 5 THERMAL ZONE:AFN Zone Infiltration Air Change Rate [ach](Hourly),THERMAL ZONE 6 THERMAL ZONE:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electric Demand Power [W](Hourly),CV ELEC RHT COIL:Heating Coil Electric Energy [J](Hourly),CV ELEC RHT COIL 1:Heating Coil Electric Energy [J](Hourly),CV ELEC RHT COIL 2:Heating Coil Electric Energy [J](Hourly),CV ELEC RHT COIL 3:Heating Coil Electric Energy [J](Hourly),CV ELEC RHT COIL 4:Heating Coil Electric Energy [J](Hourly),CV ELEC RHT COIL 5:Heating Coil Electric Energy [J](Hourly),COIL COOLING WATER 1:Cooling Coil Total Cooling Energy [J](Hourly),COIL COOLING WATER 2:Cooling Coil Total Cooling Energy [J](Hourly),COIL COOLING WATER 3:Cooling Coil Total Cooling Energy [J](Hourly),COIL COOLING WATER 4:Cooling Coil Total Cooling Energy [J](Hourly),COIL COOLING WATER 5:Cooling Coil Total Cooling Energy [J](Hourly),COIL COOLING WATER 6:Cooling Coil Total Cooling Energy [J](Hourly),FAN VARIABLE VOLUME 1:Fan Electric Energy [J](Hourly),FAN VARIABLE VOLUME 2:Fan Electric Energy [J](Hourly),FAN VARIABLE VOLUME 3:Fan Electric Energy [J](Hourly),FAN VARIABLE VOLUME 4:Fan Electric Energy [J](Hourly),FAN VARIABLE VOLUME 5:Fan Electric Energy [J](Hourly),FAN VARIABLE VOLUME 6:Fan Electric Energy [J](Hourly),CHILLER - WATER COOLED:Chiller Electric Energy [J](Hourly),PUMP VARIABLE SPEED 1:Pump Electric Energy [J](Hourly) 
 03/08  20:00:00,18.18001661584824,18.180011189999786,19.063781623141005,19.97786951532192,18.180012830057604,18.524734497157757,0.20720131720551658,0.17807701067211599,0.0,0.0,0.1142369350809139,0.4618635415441748,45501.22114670388,30368950.524345835,15819004.554051308,0.0,0.0,18569617.863974506,0.0,92074846.8831099,51582258.13657565,19773606.6168205,8844573.638110608,58904530.72264682,59950467.15358012,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66770170.7189226,3090280.95293993 
 03/08  21:00:00,18.180014064675939,18.180012769229557,18.954528890284388,19.745509526707474,18.18000908563642,18.18062897898202,0.15695793996235039,0.13276706156318858,0.0,0.0,0.0853213917095394,0.3572035260054161,51239.9800772916,37210530.39385529,19281391.667873295,0.0,0.0,23829648.91587826,5493025.949502684,88666460.44185695,45324582.98848692,16632184.645531673,8080528.162304549,56869972.46144546,55185393.06982123,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.98350723,2864796.853733252 
 03/08  22:00:00,18.180018728028118,18.180030755197657,18.845651913979304,19.522867130139028,18.180012312723684,18.18000283852899,0.17430170278129765,0.15747293015921436,0.0,0.0,0.10135945665624742,0.3735951180845178,55096.628342638935,41110218.353193048,21116271.62097965,0.0,0.0,26615081.73433737,10969737.346045694,86605266.90984676,41533774.52712722,14729552.914093992,7564929.338858588,55639592.65142308,53947707.39580229,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.98350724,2752018.481537366 
 03/08  23:00:00,16.76494771959702,16.56718377511524,17.004448838817756,19.331633206971238,15.92644890600098,16.595193296049137,0.24079407843615389,0.23398656522033998,0.0,0.0,0.1542930448821333,0.4969354911962059,27221.75503928414,0.0,0.0,0.0,0.0,0.0,0.0,69657773.01988058,35990043.240756239,13491659.649421407,7200561.06287126,38581626.64852225,42146220.00336979,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.98350723,2213783.6440159135 
 03/08  24:00:00,16.221734983984996,16.01418400116472,16.216707495872027,19.094185562650826,15.138124697769874,15.932216815820543,0.30916466047405635,0.2762030819938993,0.0,0.0,0.18316759758568339,0.668967074580915,27124.68725572977,0.0,0.0,0.0,0.0,0.0,0.0,61297591.817118387,32270976.88949291,12244055.923662868,6808972.4289359799,31075683.70943545,36019703.975590329,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.98350724,1864339.6232201567 
 03/09  01:00:00,16.054534682142866,15.819704074086556,15.902899874751246,18.843220404374394,14.914923404650989,15.669057174884254,0.28501055855451065,0.25640379933726056,0.0,0.0,0.17092804708986659,0.6152482622642036,27082.892824522034,0.0,0.0,0.0,0.0,0.0,0.0,58629929.93341112,30588736.084138484,11597982.08937109,6524971.665312373,28927532.374633805,33670037.80516716,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.98350724,1713879.6708723072 
 03/09  02:00:00,15.94525177578457,15.6967224104259,15.680629643468996,18.6121418557847,14.771903837686839,15.460821597877436,0.22054378257847033,0.21476677593263844,0.0,0.0,0.1446807526556359,0.45914687827485575,27060.767915994064,0.0,0.0,0.0,0.0,0.0,0.0,57339848.803394269,30471043.981654549,11747636.848146895,6516225.488957189,27823672.044432075,32118928.13187534,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.983507249,1634230.000171643 
 03/09  03:00:00,15.85045738104821,15.590189356922832,15.517431181978353,18.412414698881415,14.654944248013717,15.284028894049972,0.17651478291121176,0.16150780959104089,0.0,0.0,0.1111954323490342,0.38670475745197577,27038.74303702198,0.0,0.0,0.0,0.0,0.0,0.0,56570867.93171995,29730619.418977065,11252388.257557305,6525901.123348242,26100847.354792835,30009754.588337378,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.98350724,1554940.435872123 
 03/09  04:00:00,15.73748824491084,15.478020957470602,15.392942542059569,18.24773611672318,14.539797656815287,15.103883288013332,0.19195774142448294,0.17572352959119343,0.0,0.0,0.11966133465506208,0.41803286058384539,27027.72864702572,0.0,0.0,0.0,0.0,0.0,0.0,56446424.327928218,28881566.11284678,10956067.285567997,6395527.603867355,24438395.679340606,28887707.33592065,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.98350723,1515288.6318855754 
 03/09  05:00:00,15.666522870384047,15.404601172956962,15.29257853984476,18.111389916156189,14.461033237077445,15.000826692517436,0.1725172569675792,0.12080270139813676,0.0,0.0,0.08581547032663828,0.46841277089410457,27040.382385637833,0.0,0.0,0.0,0.0,0.0,0.0,56450737.421838227,29723070.061183469,11408563.262182983,6418642.4035559869,26054251.627630414,30281492.530972795,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.98350723,1560842.0908891906 
 03/09  06:00:00,15.586023885321442,15.325389522305116,15.211374289280695,17.99682426532901,14.367102240718884,14.84766461452476,0.10767669346807274,0.0319468710790768,0.0,0.0,0.008749424553132639,0.35074331276011808,25800.265880360523,0.0,0.0,0.0,0.0,0.0,0.0,51865764.90505342,23350595.59383148,8320301.152695144,5747261.061150213,22258980.425475,26797360.67694272,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,62331907.51589734,1362678.1395007782 
 03/09  07:00:00,15.498368365202805,15.246977444978569,15.142101698621673,17.896026424818055,14.290704796806784,14.687836761343064,0.10781809138068348,0.0696766371603475,0.0,0.0,0.05220789596704092,0.2867002790226811,23139.43041415327,0.0,0.0,0.0,0.0,13611.928324064702,0.0,47263630.18216319,17299823.079972354,5365676.633210163,5100909.271878856,19647196.46934486,21977162.639617199,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,52941189.64037739,1160776.4083505534 
 03/09  08:00:00,15.569741061330268,15.268751008213944,15.082359113773516,17.80636452590916,14.315208590659032,14.73298819397389,0.12913922454552827,0.12535895674379456,0.0,0.0,0.08809797817586583,0.19447638888392347,25220.018635715693,0.0,0.0,0.0,0.0,1011.4308434032773,0.0,50931926.53305508,22735303.240487555,8068966.490568179,5574633.716402172,22238609.024379229,24853485.12439296,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,60280080.34797012,1324603.7958631979 
 03/09  09:00:00,18.047635908799287,18.018140038489827,17.541848933550179,17.85251300942664,17.719861129715058,18.04707968700314,0.11764272000868584,0.1069246704716488,0.0,0.0,0.07203118591383248,0.19983140423199748,71924.69337008572,50320861.7308554,29788631.107198255,4550788.248041995,147299.11466093624,43774864.21327444,32240747.565521044,86052202.85085048,38727035.745497997,13275898.24850145,6623947.51930206,51868248.85802449,53471185.83688556,9833427.516610189,4561823.570410369,1586868.1485596377,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.98350724,2321169.655349548 
 03/09  10:00:00,18.26502487447231,18.180044412707539,18.180003426296975,18.079735707765474,18.180028688443568,18.679420486071103,0.16278376939289178,0.11568623326709701,0.0,0.0,0.0748532816863785,0.42630648756561875,41990.78934931047,4669103.893361027,18818780.161731319,1132194.4639831274,117839.291728749,26858648.61028174,317369.1809210028,96386011.8667315,51628005.35662139,19502797.681318739,7990585.9233741429,60147342.43038581,63705326.06093398,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,67338656.31076926,2727878.2308417034 
 03/09  11:00:00,18.59638916100662,18.180035514311109,18.212378185707743,18.416492734410608,18.180024499633946,19.92569328985541,0.21862984393616342,0.1892932479537131,0.0,0.0,0.12233693108618962,0.48564382578056267,37696.76885696697,0.0,12785285.442034977,61399.06086641521,0.0,19711950.23847308,0.0,107856645.05080389,63857383.8513658,25621652.250270465,9404562.384845352,64300151.21272801,78461144.58444032,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,70835996.66941713,3127364.960389722 
 03/09  12:00:00,18.261147438929613,18.180031127005145,18.406197621021357,18.80531095823482,18.18002362641308,19.778919661979804,0.2540926945281706,0.23279762695462734,0.0,0.0,0.15042003388879375,0.5213906889700521,35885.30047846865,1128831.7093791767,9195087.244297808,0.0,0.0,15089124.912718649,0.0,106546364.86808579,67271783.75158447,27281033.941902386,9979686.59583683,65753914.730779219,79426999.00977223,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,71404719.17230813,3182947.1698836118 
 03/09  13:00:00,18.180010807835808,18.180022285173878,18.56624219227627,19.103381023176817,18.180017294158568,19.461755909851349,0.1812451508137004,0.10243181298191195,0.0,0.0,0.06625862290941245,0.5370740648654964,35080.48749691081,2003991.3010634217,7691287.213251038,0.0,0.0,12955525.321366782,0.0,105620953.27823423,68107213.54010874,27758914.804246274,10278416.346507488,65754847.84512028,77435535.1967148,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,71281841.62226069,3170738.0170372526 
 03/09  14:00:00,18.27164851559853,18.180011126339985,18.68185609690935,19.295356740725283,18.180009395856023,19.56509214280914,0.1533626942189918,0.11086485143525093,0.0,0.0,0.07148966751401395,0.5273090943218104,33171.19142026189,0.0,5316548.414190966,0.0,0.0,10055643.234996969,0.0,106579608.69874023,69690220.69303362,28639547.35735733,10575878.648799794,65839334.528094317,78220090.03855329,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,71654934.51941245,3202791.430442692 
 03/09  15:00:00,18.5281147619341,18.180006653559336,18.78977731077675,19.450774226703765,18.18000605175842,19.678370302619844,0.2905626941665883,0.22616323425388167,0.0,0.0,0.1459950187821319,0.5995042004278539,30905.27964819449,0.0,2406383.250371669,0.0,0.0,4853268.054161336,0.0,109095676.06915334,67862559.57988248,27660524.211993204,10482293.545895352,65563383.656825389,78395299.01260512,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,71617366.52752681,3195617.38754057 
 03/09  16:00:00,18.68987220809923,18.18000657932906,18.894615310078103,19.60204205757947,18.448590080652659,19.848702052600954,0.30389145485288368,0.2530331407102906,0.0,0.0,0.16463592556533919,0.6638229336627608,29361.84166942987,0.0,2370690.8490752598,0.0,0.0,0.0,0.0,108802219.84108278,63346836.35763878,25388873.970330709,10137533.05287527,66016293.46814283,77708040.91659487,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,71012730.6259607,3132837.0210118128 
 03/09  17:00:00,18.399796664983414,18.180530039149187,18.980848559911729,19.773118988395824,18.869228011009523,19.66593459470578,0.2557731955116688,0.3389841257553966,0.0,0.0,0.22242886221874387,0.8422395355761182,28121.23883041846,61021.42722057746,357952.71331929686,0.0,0.0,0.0,0.0,99553470.12981154,53630844.25511999,20526983.275526026,9300453.380740276,66224305.212134789,72717268.76496636,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,68736248.83790979,2894865.2971570256 
 03/09  18:00:00,18.180012035554353,18.18014281498998,19.02891150883093,19.91959790664049,18.73757035333826,19.124045586587266,0.314802966075555,0.294911975764898,0.0,0.0,0.19375777379537527,0.9463857714112753,30745.554981039786,10975785.885824614,1405065.3865192577,0.0,0.0,0.0,0.0,87505155.41538504,41612491.65341538,14739057.881950785,8025589.54794367,60231430.546914268,61917553.83610758,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66603741.879502508,2513033.2659971185 
 03/09  19:00:00,18.18003616275103,18.180066119061168,19.026275148353365,19.899108516565965,18.214636457032076,18.38955005523822,0.253722525859226,0.26972038282557755,0.0,0.0,0.1752748290248918,0.6642357057761699,42421.126304579244,30397104.216200524,11909093.407528755,0.0,0.0,10345704.180662865,1859011.600102832,83973393.05858213,36572488.67756225,12234377.577071697,7311144.10926798,54445938.77972555,54142368.85951335,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.98350724,2420606.794583311 
 03/09  20:00:00,18.180075165720078,18.180149523746118,18.949007781283578,19.73663534764052,18.180066300045455,18.180020663454845,0.1736013979700547,0.21884744928576156,0.0,0.0,0.14299175634648032,0.35607113216463828,54439.65533973379,41396402.73778415,20227040.779978374,0.0,0.0,24352527.398112105,11746880.406282349,81144097.39171329,31443116.101308306,9667469.014492877,6704839.523512997,52388420.87086488,50714733.90355881,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.98350724,2475373.4034776536 
 03/09  21:00:00,18.180079534192477,18.180080784643388,18.83054192460267,19.505854550356024,18.180070971083457,18.18002748200905,0.13114602062786194,0.1678036284699465,0.0,0.0,0.1107242784010879,0.2292755479712159,59157.43785988472,46270958.94039726,22991724.219600928,0.0,0.0,28513217.598668729,16867550.296081209,78438812.11971684,26559842.549380758,7223193.460787613,6075535.000478888,50769561.99433952,49114130.23258004,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.98350724,2538790.7434298309 
 03/09  22:00:00,18.180090270867269,18.180139626891085,18.71868312176097,19.298377397993819,18.180080654272904,18.180036548499868,0.12703912584348954,0.1372089582931688,0.0,0.0,0.0909621051781893,0.1329506626632001,62030.87843404652,49910376.01656804,24647059.791946547,0.0,0.0,30917098.938797695,19448537.818637298,76271121.8038935,22650950.272411016,5264424.757888288,5555186.199412569,49473590.43119346,47835524.304872687,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.98350724,2603555.2992109239 
 03/09  23:00:00,16.42778477880707,16.251897286795903,16.85845137416542,19.120539764301815,15.652933761910102,16.14924815378327,0.10892997171655083,0.13669794699372463,0.0,0.0,0.08679904514994294,0.13455872256194963,25793.719238234164,0.0,0.0,0.0,0.0,0.0,0.0,54866125.78805189,15182667.771131129,3363315.3332851275,5065745.777667254,30016421.40222946,32524227.931167317,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,61714633.587172027,1956384.1565711993 
 03/09  24:00:00,15.73311049948514,15.55601710416855,16.053135573387175,18.895748877011138,14.737342702636216,15.208828858398832,0.1278839479357233,0.19281650326787054,0.0,0.0,0.12183492933301883,0.23935684116135565,20747.34698641733,0.0,0.0,0.0,0.0,0.0,0.0,43785794.78179892,9742492.992658485,1412030.0114287714,4538709.346660488,20992404.852699955,23773271.348728748,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,44102149.64647443,1401927.99072822 
 03/10  01:00:00,15.49549229231224,15.284020365158066,15.601211549914675,18.620150396282225,14.455350266091966,14.838382248955308,0.12922493672102956,0.1993541514586511,0.0,0.0,0.1259152288558914,0.21148823736660775,18504.449670257,0.0,0.0,0.0,0.0,0.0,0.0,38236854.81023812,4235921.847837695,5376.18019353544,3873745.6329650415,17187053.86319273,19371043.648329695,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,36679400.600926477,750246.6980989636 
 03/10  02:00:00,15.328060986838864,15.0825727432695,15.023830438579126,18.345332118421575,14.281167143700128,14.592755280111505,0.13080029007761394,0.20376649056286573,0.0,0.0,0.12883855552031363,0.21762289670927696,17195.929335161618,0.0,0.0,0.0,0.0,626384.5159839061,0.0,34328153.50482124,504476.0380272777,0.0,3348694.5477925755,14661228.536290264,16446812.929920642,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,31458267.360346989,634322.2163511817 
 03/10  03:00:00,15.144289699396847,14.591606489770959,14.502079128390858,18.100894480626054,14.260007050502648,14.298200663764991,0.1777706391138159,0.2731196511836912,0.0,0.0,0.17583221187741575,0.41343221099318985,17572.13685910968,0.0,248683.37495384148,142985.52628123799,0.0,3565827.111701242,2605382.250046756,30083531.236619325,0.0,0.0,2806445.0799763149,13189309.217872957,12991806.54194381,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,26959985.20693165,550457.7089803597 
 03/10  04:00:00,14.975383433767055,14.260007718445783,14.260006493092714,17.888113966105619,14.260007444724338,14.26000568527048,0.1820899866286977,0.2732154544649991,0.0,0.0,0.17742937548514585,0.3908469867997961,20021.875692445694,0.0,4299202.182737415,2513649.47829108,0.0,5603681.1097201,6399683.1649458189,26015433.87760176,0.0,0.0,2300560.6487422517,11966471.012236629,11436262.4280807,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,23585752.25161567,490412.79159466319 
 03/10  05:00:00,14.886020626417956,14.26001357906251,14.26001928549258,17.709809325376118,14.260006390487055,14.26000539548805,0.17934314908395389,0.13373361415185523,0.0,0.0,0.08600664049476252,0.307044711685953,20331.863917468734,0.0,5087045.978414342,3921894.470090393,0.0,5292263.970270477,6897086.357753218,24371155.09179346,0.0,0.0,2082142.8075208006,11616936.720424824,11089819.524701117,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,22340743.99035489,469303.82210437286 
 03/10  06:00:00,14.840098722404673,14.260016569723394,14.260024055618598,17.568882198210504,14.26000765262732,14.260006355032067,0.17779380929364597,0.14885196666735785,0.0,0.0,0.09604478840075155,0.2965642199660978,21133.373201886276,0.0,5856005.86791548,4469842.561959519,0.0,6161664.905286354,7924430.192869371,23834596.6105997,0.0,0.0,1992169.726611158,11614726.028973308,11087786.654293845,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,22017677.998517429,464150.4863426861 
 03/10  07:00:00,14.83751124295372,14.260010498397197,14.260012177284029,17.459322723065037,14.260007134131069,14.260004637534488,0.1551754120803329,0.24010197933168149,0.0,0.0,0.1557392916000021,0.2537231285569124,21392.572732143057,0.0,5792571.756669532,4252734.386595042,0.0,7372923.335424938,7371785.2187592829,24385010.750382484,0.0,0.0,2037208.8115952553,11993716.719711608,11463898.31930409,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,22561302.67485266,475572.9495138133 
 03/10  08:00:00,15.366325336096898,14.260003538382767,14.260006808769268,17.380870247762723,14.260003361263037,14.534574908577657,0.14106027593617644,0.17906379806593504,0.0,0.0,0.11617913159485102,0.14205617858672213,18733.706558887177,0.0,2428776.4688762754,3894429.4969846636,0.0,4790086.552451317,387493.37079949307,30493150.48821368,0.0,0.0,2092626.707963905,12337576.279699088,13539205.38424346,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,26209156.030290896,545030.1786914298 
 03/10  09:00:00,18.06307779513682,17.819903743275668,16.45828900931265,17.471673994985033,17.604641654589185,18.076288719113856,0.14689533855354593,0.13601067892515376,0.0,0.0,0.0864494348045591,0.17416714235608483,68689.47662360883,37358488.38089275,38714533.05224882,5961534.261885291,147299.11466093624,49089465.02493652,23374720.678272327,63065506.208296518,2634736.3768088046,0.0,2419972.347612429,37629738.06576412,39804574.690860297,9833427.516610189,4561823.570410369,1586868.1485596377,750477.7605017049,6323558.622847754,6130215.8949700989,62249674.7098569,1200029.108338451 
 03/10  10:00:00,18.44008238298817,18.18002123858414,18.065460494362435,17.778877423419457,18.180007336759524,19.324758103927957,0.12729535775352777,0.10541056450712408,0.0,0.0,0.06820190135745483,0.1467305106165389,44502.97880426062,219004.94392115205,25246000.942541996,4017471.6103373246,147299.11466093624,33347068.667312564,0.0,71235223.22111412,9143283.878763058,14554.902825377247,3230081.677551655,44770537.88745861,50951291.12998658,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.98350723,1449343.9191572895 
 03/10  11:00:00,18.262047891250096,18.180055586321715,18.181084079336775,18.20275042507267,18.180018118189435,19.793998165375507,0.1413132533501673,0.10500624490792469,0.0,0.0,0.06753689138142569,0.2213802163845994,41952.87643928563,3899490.249601585,20944462.450849449,439344.35980984938,65798.11617695412,28230139.301870929,0.0,75053237.70125446,19147619.560849459,3544772.0156450488,4481907.402527417,48026773.08914877,58200105.1122911,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.98350723,1666586.2057125259 
 03/10  12:00:00,18.18000911363287,18.18002904323431,18.27766731287112,18.601080808370076,18.180017328744737,20.02276242683429,0.11068581025045384,0.08816009934344607,0.0,0.0,0.05661586850522806,0.19427880404439605,41688.337677176445,13330931.188397862,16414143.702944791,0.0,0.0,22731988.896039349,0.0,77918076.79415483,26524442.618299288,7247734.720278566,5460855.845718139,50423204.734080027,61961916.075559508,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.98350723,1816417.3530462064 
 03/10  13:00:00,18.18000846284981,18.180019231445013,18.439941132961907,18.93811866065362,18.180012185576805,20.024085904859644,0.08871049812691027,0.10967479695229184,0.0,0.0,0.07147467044874356,0.1085192355211162,40242.23847771771,13733377.513555594,13934020.847219903,0.0,0.0,19526385.14203112,0.0,80026142.27733149,30394540.377593738,9189527.191091335,6055293.389053101,51680613.85207894,63557724.87158811,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.98350724,1893740.5195701323 
 03/10  14:00:00,18.18000557553706,18.18004060885105,18.56550581210663,19.18830216411053,18.180018204236434,19.65100515852256,0.06082811378758083,0.08495624269159409,0.0,0.0,0.0559041244343671,0.08822963607805065,37419.101140188344,6678363.744687054,12466926.409401892,0.0,0.0,17788606.39341122,0.0,83350333.9090443,36497055.464852217,12252377.989242234,6817478.3894260949,53663044.35926724,62774767.182424928,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.98350724,1990333.0597708489 
 03/10  15:00:00,18.21710347263852,18.180018893232295,18.678895771197856,19.349745985039136,18.18001331394042,19.538271865221156,0.07546099560952704,0.0660833428292263,0.0,0.0,0.04428273615664867,0.1364316921522162,33899.20420345746,329102.84287753156,11349163.908074575,0.0,0.0,12477656.4419166,0.0,86961773.24314405,42487876.39907768,15260450.200932637,7512338.882247849,55605226.11176383,63767781.08298749,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.983507249,2096677.4421711507 
 03/10  16:00:00,18.412238978667735,18.18001042901189,18.792989230153766,19.495730242828708,18.42246546816373,19.718911605271708,0.13579900324076123,0.13079896736499939,0.0,0.0,0.08682998451121081,0.3270162369868534,29665.274201232078,0.0,8383071.785543336,0.0,0.0,428649.2293380492,0.0,91273881.92500642,46247431.67534168,17146578.28524322,7973630.088263617,58444767.8895053,66245954.35439067,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.983507249,2198731.6121470786 
 03/10  17:00:00,18.22479097455203,18.180010827821595,18.912000591731585,19.69683408462202,18.455285281576218,19.470347484960138,0.16945232836449787,0.12869076151002374,0.0,0.0,0.08606931403834684,0.3476584632588395,30019.07144910461,3968712.061978816,6051769.805736481,0.0,0.0,34602.75320170647,0.0,90746522.40206142,48934634.898648548,18495170.985098665,8363130.003709298,59963359.20892453,65532357.28634817,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.98350724,2229038.098452579 
 03/10  18:00:00,18.180006444630064,18.180005308863753,18.996768155877385,19.847877936511048,18.180004540980673,19.072470871958193,0.10927245438697739,0.04911714441092886,0.0,0.0,0.03251139135304538,0.22682303991126069,32853.81788227971,11830419.657536496,6031186.110424048,0.0,0.0,2413599.547074888,0.0,90804233.09769547,50215284.83342174,19137380.816201576,8586529.481098636,58110677.167155649,62998349.988032769,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.983507249,2214004.5637645565 
 03/10  19:00:00,18.180006451054774,18.179995395620386,19.03629148160659,19.833830104270633,18.180000231304498,18.62805024988547,0.11043742422553052,0.0974085886263467,0.0,0.0,0.06248707804032986,0.2098143695934837,39820.95351556993,25191856.12259416,10454742.587488216,0.0,0.0,9801993.508449633,0.0,88636200.95934113,46229568.1774249,17136371.26504083,8189507.338467386,56816423.97528347,58629285.07558446,9833427.516610189,4561823.570410369,1586868.1485596379,750477.7605017049,6323558.622847754,6130215.8949700989,66598162.98350724,2122305.940112735 
